seed,elapsed_time,from_state,to_state,pos_xyz,target_xyz,discovered_xyz,attack_retry_started_at
893,0.116,SURFACE,RETURN_HOME,1.9593 -2.4720 6.4458,1.9593 -2.4720 6.4145,1.9602 -2.4732 10.8529,0.047
893,0.118,RETURN_HOME,DONE,1.9593 -2.4720 6.4458,,1.9602 -2.4732 10.8529,0.047
894,0,,INIT,,,,
894,0.02,INIT,DESCEND_TO_7M,,,,
894,0.032,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
894,0.034,SEARCH_HYDROPHONE,VISUAL_DIVE,0.0000 0.0000 6.9746,,2.7724 0.1258 11.1337,0.034
894,0.044,VISUAL_DIVE,VISUAL_CHECK_MIC,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,2.7724 0.1258 11.1337,0.034
894,0.045,VISUAL_CHECK_MIC,VISUAL_DETECT,0.0000 0.0000 9.4355,,2.7724 0.1258 11.1337,0.034
894,0.052,VISUAL_DETECT,VISUAL_ATTACK,0.0000 0.0000 9.4355,,1.1909 -0.1914 9.4087,0.034
894,0.059,VISUAL_ATTACK,VISUAL_POST_CHECK,1.1165 -0.1794 9.4104,1.1909 -0.1914 9.4087,1.1909 -0.1914 9.4087,0.034
894,0.065,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,1.1165 -0.1794 8.9416,1.1165 -0.1794 8.9104,1.1909 -0.1914 9.4087,0.034
894,0.067,VISUAL_CHECK_MIC,VISUAL_DETECT,1.1165 -0.1794 8.9416,,1.1909 -0.1914 9.4087,0.034
894,0.068,VISUAL_DETECT,VISUAL_ATTACK,1.1165 -0.1794 8.9416,,2.6922 -0.2539 8.1945,0.034
894,0.075,VISUAL_ATTACK,VISUAL_POST_CHECK,2.5937 -0.2493 8.2412,2.6922 -0.2539 8.1945,2.6922 -0.2539 8.1945,0.034
894,0.081,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,2.5937 -0.2493 7.7725,2.5937 -0.2493 7.7412,2.6922 -0.2539 8.1945,0.034
894,0.083,VISUAL_CHECK_MIC,SURFACE,2.5937 -0.2493 7.7725,,2.6922 -0.2539 8.1945,0.034
894,0.093,SURFACE,RETURN_HOME,2.5937 -0.2493 3.8037,2.5937 -0.2493 3.7725,2.6922 -0.2539 8.1945,0.034
894,0.1,RETURN_HOME,DONE,2.5937 -0.2493 3.8037,,2.6922 -0.2539 8.1945,0.034
895,0,,INIT,,,,
895,0.02,INIT,DESCEND_TO_7M,,,,
895,0.035,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
895,0.036,SEARCH_HYDROPHONE,HOLD_TARGET,0.0000 0.0000 6.9746,,2.6497 0.8581 11.1270,0.036
895,0.038,HOLD_TARGET,HYDRO_DIVE,0.0000 0.0000 6.9746,,2.6497 0.8581 11.1270,0.036
895,0.049,HYDRO_DIVE,HYDRO_APPROACH,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,2.6497 0.8581 11.1270,0.036
895,0.058,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,2.6083 0.8447 11.1006,2.6497 0.8581 11.1270,2.6497 0.8581 11.1270,0.036
895,0.063,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,2.6083 0.8447 10.6318,2.6083 0.8447 10.6006,2.6497 0.8581 11.1270,0.036
895,0.065,HYDRO_CHECK_MIC,HOLD_TARGET,2.6083 0.8447 10.6318,,2.6497 0.8581 11.1270,0.036
895,0.067,HOLD_TARGET,HYDRO_DIVE,2.6083 0.8447 10.6318,,2.6497 0.8581 11.1270,0.036
895,0.076,HYDRO_DIVE,HYDRO_APPROACH,2.6083 0.8447 13.0928,2.6083 0.8447 13.1318,2.6497 0.8581 11.1270,0.036
895,0.086,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,2.6491 0.8579 11.1577,2.6497 0.8581 11.1270,2.6497 0.8581 11.1270,0.036
895,0.092,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,2.6491 0.8579 10.6890,2.6491 0.8579 10.6577,2.6497 0.8581 11.1270,0.036
895,0.094,HYDRO_CHECK_MIC,HOLD_TARGET,2.6491 0.8579 10.6890,,2.6497 0.8581 11.1270,0.036
895,0.096,HOLD_TARGET,HYDRO_DIVE,2.6491 0.8579 10.6890,,2.6497 0.8581 11.1270,0.036
895,0.105,HYDRO_DIVE,HYDRO_APPROACH,2.6491 0.8579 13.1499,2.6491 0.8579 13.1890,2.6497 0.8581 11.1270,0.036
895,0.114,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,2.6497 0.8581 11.1586,2.6497 0.8581 11.1270,2.6497 0.8581 11.1270,0.036
895,0.121,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,2.6497 0.8581 10.6899,2.6497 0.8581 10.6586,2.6497 0.8581 11.1270,0.036
895,0.122,HYDRO_CHECK_MIC,HOLD_TARGET,2.6497 0.8581 10.6899,,2.6497 0.8581 11.1270,0.036
895,0.124,HOLD_TARGET,HYDRO_DIVE,2.6497 0.8581 10.6899,,2.6497 0.8581 11.1270,0.036
895,0.133,HYDRO_DIVE,HYDRO_APPROACH,2.6497 0.8581 13.1508,2.6497 0.8581 13.1899,2.6497 0.8581 11.1270,0.036
895,0.142,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,2.6497 0.8581 11.1587,2.6497 0.8581 11.1270,2.6497 0.8581 11.1270,0.036
895,0.15,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,2.6497 0.8581 10.6899,2.6497 0.8581 10.6587,2.6497 0.8581 11.1270,0.036
895,0.152,HYDRO_CHECK_MIC,SURFACE,2.6497 0.8581 10.6899,,2.6497 0.8581 11.1270,0.036
895,0.162,SURFACE,RETURN_HOME,2.6497 0.8581 6.7212,2.6497 0.8581 6.6899,2.6497 0.8581 11.1270,0.036
895,0.164,RETURN_HOME,DONE,2.6497 0.8581 6.7212,,2.6497 0.8581 11.1270,0.036
896,0,,INIT,,,,
896,0.021,INIT,DESCEND_TO_7M,,,,
896,0.035,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
896,0.037,SEARCH_HYDROPHONE,VISUAL_DIVE,0.0000 0.0000 6.9746,,1.9389 2.0716 11.0916,0.037
896,0.047,VISUAL_DIVE,VISUAL_CHECK_MIC,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,1.9389 2.0716 11.0916,0.037
896,0.048,VISUAL_CHECK_MIC,VISUAL_DETECT,0.0000 0.0000 9.4355,,1.9389 2.0716 11.0916,0.037
896,0.051,VISUAL_DETECT,VISUAL_ATTACK,0.0000 0.0000 9.4355,,1.2104 0.5953 8.7810,0.037
896,0.057,VISUAL_ATTACK,VISUAL_POST_CHECK,1.1348 0.5581 8.8219,1.2104 0.5953 8.7810,1.2104 0.5953 8.7810,0.037
896,0.064,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,1.1348 0.5581 8.3532,1.1348 0.5581 8.3219,1.2104 0.5953 8.7810,0.037
896,0.066,VISUAL_CHECK_MIC,SURFACE,1.1348 0.5581 8.3532,,1.2104 0.5953 8.7810,0.037
896,0.078,SURFACE,RETURN_HOME,1.1348 0.5581 4.3844,1.1348 0.5581 4.3532,1.2104 0.5953 8.7810,0.037
896,0.079,RETURN_HOME,DONE,1.1348 0.5581 4.3844,,1.2104 0.5953 8.7810,0.037
897,0,,INIT,,,,
897,0.041,INIT,DESCEND_TO_7M,,,,
897,0.134,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
897,0.137,SEARCH_HYDROPHONE,VISUAL_DIVE,0.0000 0.0000 6.9746,,-0.6530 2.8076 11.0601,0.137
897,0.15,VISUAL_DIVE,VISUAL_CHECK_MIC,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,-0.6530 2.8076 11.0601,0.137
897,0.152,VISUAL_CHECK_MIC,VISUAL_DETECT,0.0000 0.0000 9.4355,,-0.6530 2.8076 11.0601,0.137
897,0.155,VISUAL_DETECT,VISUAL_ATTACK,0.0000 0.0000 9.4355,,2.5650 -0.4699 9.6521,0.137
897,0.163,VISUAL_ATTACK,VISUAL_POST_CHECK,2.4848 -0.4553 9.6453,2.5650 -0.4699 9.6521,2.5650 -0.4699 9.6521,0.137
897,0.173,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,2.4848 -0.4553 9.1766,2.4848 -0.4553 9.1453,2.5650 -0.4699 9.6521,0.137
897,0.174,VISUAL_CHECK_MIC,VISUAL_DETECT,2.4848 -0.4553 9.1766,,2.5650 -0.4699 9.6521,0.137
897,0.176,VISUAL_DETECT,VISUAL_ATTACK,2.4848 -0.4553 9.1766,,4.2127 -1.3174 9.2420,0.137
897,0.184,VISUAL_ATTACK,VISUAL_POST_CHECK,4.1587 -1.2905 9.2400,4.2127 -1.3174 9.2420,4.2127 -1.3174 9.2420,0.137
897,0.191,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,4.1587 -1.2905 8.7712,4.1587 -1.2905 8.7400,4.2127 -1.3174 9.2420,0.137
897,0.193,VISUAL_CHECK_MIC,SURFACE,4.1587 -1.2905 8.7712,,4.2127 -1.3174 9.2420,0.137
897,0.205,SURFACE,RETURN_HOME,4.1587 -1.2905 4.8025,4.1587 -1.2905 4.7712,4.2127 -1.3174 9.2420,0.137
897,0.207,RETURN_HOME,DONE,4.1587 -1.2905 4.8025,,4.2127 -1.3174 9.2420,0.137
898,0,,INIT,,,,
898,0.021,INIT,DESCEND_TO_7M,,,,
898,0.034,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
898,0.036,SEARCH_HYDROPHONE,VISUAL_DIVE,0.0000 0.0000 6.9746,,0.7421 3.0902 10.8347,0.036
898,0.046,VISUAL_DIVE,VISUAL_CHECK_MIC,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,0.7421 3.0902 10.8347,0.036
898,0.048,VISUAL_CHECK_MIC,VISUAL_DETECT,0.0000 0.0000 9.4355,,0.7421 3.0902 10.8347,0.036
898,0.051,VISUAL_DETECT,VISUAL_ATTACK,0.0000 0.0000 9.4355,,2.7979 0.1144 9.1571,0.036
898,0.06,VISUAL_ATTACK,VISUAL_POST_CHECK,2.7105 0.1109 9.1658,2.7979 0.1144 9.1571,2.7979 0.1144 9.1571,0.036
898,0.067,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,2.7105 0.1109 8.6970,2.7105 0.1109 8.6658,2.7979 0.1144 9.1571,0.036
898,0.068,VISUAL_CHECK_MIC,VISUAL_DETECT,2.7105 0.1109 8.6970,,2.7979 0.1144 9.1571,0.036
898,0.07,VISUAL_DETECT,VISUAL_ATTACK,2.7105 0.1109 8.6970,,3.4977 0.3765 8.1901,0.036
898,0.076,VISUAL_ATTACK,VISUAL_POST_CHECK,3.4485 0.3599 8.2217,3.4977 0.3765 8.1901,3.4977 0.3765 8.1901,0.036
898,0.083,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,3.4485 0.3599 7.7530,3.4485 0.3599 7.7217,3.4977 0.3765 8.1901,0.036
898,0.084,VISUAL_CHECK_MIC,SURFACE,3.4485 0.3599 7.7530,,3.4977 0.3765 8.1901,0.036
898,0.095,SURFACE,RETURN_HOME,3.4485 0.3599 3.7842,3.4485 0.3599 3.7530,3.4977 0.3765 8.1901,0.036
898,0.097,RETURN_HOME,DONE,3.4485 0.3599 3.7842,,3.4977 0.3765 8.1901,0.036
899,0,,INIT,,,,
899,0.02,INIT,DESCEND_TO_7M,,,,
899,0.033,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
899,0.035,SEARCH_HYDROPHONE,HOLD_TARGET,0.0000 0.0000 6.9746,,1.6774 -2.5540 10.9323,0.035
899,0.036,HOLD_TARGET,HYDRO_DIVE,0.0000 0.0000 6.9746,,1.6774 -2.5540 10.9323,0.035
899,0.045,HYDRO_DIVE,HYDRO_APPROACH,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,1.6774 -2.5540 10.9323,0.035
899,0.054,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,1.6250 -2.4742 10.8855,1.6774 -2.5540 10.9323,1.6774 -2.5540 10.9323,0.035
899,0.061,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,1.6250 -2.4742 10.4168,1.6250 -2.4742 10.3855,1.6774 -2.5540 10.9323,0.035
899,0.063,HYDRO_CHECK_MIC,HOLD_TARGET,1.6250 -2.4742 10.4168,,1.6774 -2.5540 10.9323,0.035
899,0.064,HOLD_TARGET,HYDRO_DIVE,1.6250 -2.4742 10.4168,,1.6774 -2.5540 10.9323,0.035
899,0.074,HYDRO_DIVE,HYDRO_APPROACH,1.6250 -2.4742 12.8777,1.6250 -2.4742 12.9168,1.6774 -2.5540 10.9323,0.035
899,0.085,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,1.6766 -2.5528 10.9627,1.6774 -2.5540 10.9323,1.6774 -2.5540 10.9323,0.035
899,0.091,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,1.6766 -2.5528 10.4939,1.6766 -2.5528 10.4627,1.6774 -2.5540 10.9323,0.035
899,0.093,HYDRO_CHECK_MIC,HOLD_TARGET,1.6766 -2.5528 10.4939,,1.6774 -2.5540 10.9323,0.035
899,0.095,HOLD_TARGET,HYDRO_DIVE,1.6766 -2.5528 10.4939,,1.6774 -2.5540 10.9323,0.035
899,0.106,HYDRO_DIVE,HYDRO_APPROACH,1.6766 -2.5528 12.9549,1.6766 -2.5528 12.9939,1.6774 -2.5540 10.9323,0.035
899,0.115,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,1.6774 -2.5540 10.9639,1.6774 -2.5540 10.9323,1.6774 -2.5540 10.9323,0.035
899,0.121,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,1.6774 -2.5540 10.4951,1.6774 -2.5540 10.4639,1.6774 -2.5540 10.9323,0.035
899,0.123,HYDRO_CHECK_MIC,HOLD_TARGET,1.6774 -2.5540 10.4951,,1.6774 -2.5540 10.9323,0.035
899,0.125,HOLD_TARGET,HYDRO_DIVE,1.6774 -2.5540 10.4951,,1.6774 -2.5540 10.9323,0.035
899,0.135,HYDRO_DIVE,HYDRO_APPROACH,1.6774 -2.5540 12.9561,1.6774 -2.5540 12.9951,1.6774 -2.5540 10.9323,0.035
899,0.147,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,1.6774 -2.5540 10.9639,1.6774 -2.5540 10.9323,1.6774 -2.5540 10.9323,0.035
899,0.153,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,1.6774 -2.5540 10.4952,1.6774 -2.5540 10.4639,1.6774 -2.5540 10.9323,0.035
899,0.155,HYDRO_CHECK_MIC,HOLD_TARGET,1.6774 -2.5540 10.4952,,1.6774 -2.5540 10.9323,0.035
899,0.157,HOLD_TARGET,HYDRO_DIVE,1.6774 -2.5540 10.4952,,1.6774 -2.5540 10.9323,0.035
899,0.166,HYDRO_DIVE,HYDRO_APPROACH,1.6774 -2.5540 12.9561,1.6774 -2.5540 12.9952,1.6774 -2.5540 10.9323,0.035
899,0.175,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,1.6774 -2.5540 10.9639,1.6774 -2.5540 10.9323,1.6774 -2.5540 10.9323,0.035
899,0.181,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,1.6774 -2.5540 10.4952,1.6774 -2.5540 10.4639,1.6774 -2.5540 10.9323,0.035
899,0.182,HYDRO_CHECK_MIC,SURFACE,1.6774 -2.5540 10.4952,,1.6774 -2.5540 10.9323,0.035
899,0.193,SURFACE,RETURN_HOME,1.6774 -2.5540 6.5264,1.6774 -2.5540 6.4952,1.6774 -2.5540 10.9323,0.035
899,0.194,RETURN_HOME,DONE,1.6774 -2.5540 6.5264,,1.6774 -2.5540 10.9323,0.035
900,0,,INIT,,,,
900,0.02,INIT,DESCEND_TO_7M,,,,
900,0.033,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
900,0.035,SEARCH_HYDROPHONE,HOLD_TARGET,0.0000 0.0000 6.9746,,1.6404 2.6097 10.9114,0.035
900,0.037,HOLD_TARGET,HYDRO_DIVE,0.0000 0.0000 6.9746,,1.6404 2.6097 10.9114,0.035
900,0.047,HYDRO_DIVE,HYDRO_APPROACH,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,1.6404 2.6097 10.9114,0.035
900,0.054,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,1.5891 2.5282 10.8653,1.6404 2.6097 10.9114,1.6404 2.6097 10.9114,0.035
900,0.06,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,1.5891 2.5282 10.3966,1.5891 2.5282 10.3653,1.6404 2.6097 10.9114,0.035
900,0.062,HYDRO_CHECK_MIC,HOLD_TARGET,1.5891 2.5282 10.3966,,1.6404 2.6097 10.9114,0.035
900,0.063,HOLD_TARGET,HYDRO_DIVE,1.5891 2.5282 10.3966,,1.6404 2.6097 10.9114,0.035
900,0.074,HYDRO_DIVE,HYDRO_APPROACH,1.5891 2.5282 12.8575,1.5891 2.5282 12.8966,1.6404 2.6097 10.9114,0.035
900,0.083,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,1.6396 2.6085 10.9418,1.6404 2.6097 10.9114,1.6404 2.6097 10.9114,0.035
900,0.089,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,1.6396 2.6085 10.4731,1.6396 2.6085 10.4418,1.6404 2.6097 10.9114,0.035
900,0.091,HYDRO_CHECK_MIC,HOLD_TARGET,1.6396 2.6085 10.4731,,1.6404 2.6097 10.9114,0.035
900,0.093,HOLD_TARGET,HYDRO_DIVE,1.6396 2.6085 10.4731,,1.6404 2.6097 10.9114,0.035
900,0.102,HYDRO_DIVE,HYDRO_APPROACH,1.6396 2.6085 12.9340,1.6396 2.6085 12.9731,1.6404 2.6097 10.9114,0.035
900,0.112,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,1.6404 2.6097 10.9430,1.6404 2.6097 10.9114,1.6404 2.6097 10.9114,0.035
900,0.12,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,1.6404 2.6097 10.4743,1.6404 2.6097 10.4430,1.6404 2.6097 10.9114,0.035
900,0.121,HYDRO_CHECK_MIC,SURFACE,1.6404 2.6097 10.4743,,1.6404 2.6097 10.9114,0.035
900,0.131,SURFACE,RETURN_HOME,1.6404 2.6097 6.5055,1.6404 2.6097 6.4743,1.6404 2.6097 10.9114,0.035
900,0.133,RETURN_HOME,DONE,1.6404 2.6097 6.5055,,1.6404 2.6097 10.9114,0.035
901,0,,INIT,,,,
901,0.022,INIT,DESCEND_TO_7M,,,,
901,0.034,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
901,0.036,SEARCH_HYDROPHONE,VISUAL_DIVE,0.0000 0.0000 6.9746,,2.2495 -1.9634 10.9852,0.036
901,0.046,VISUAL_DIVE,VISUAL_CHECK_MIC,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,2.2495 -1.9634 10.9852,0.036
901,0.048,VISUAL_CHECK_MIC,SURFACE,0.0000 0.0000 9.4355,,2.2495 -1.9634 10.9852,0.036
901,0.06,SURFACE,RETURN_HOME,0.0000 0.0000 5.4668,0.0000 0.0000 5.4355,2.2495 -1.9634 10.9852,0.036
901,0.062,RETURN_HOME,DONE,0.0000 0.0000 5.4668,,2.2495 -1.9634 10.9852,0.036
902,0,,INIT,,,,
902,0.021,INIT,DESCEND_TO_7M,,,,
902,0.034,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
902,0.035,SEARCH_HYDROPHONE,HOLD_TARGET,0.0000 0.0000 6.9746,,-2.3738 1.2624 11.1903,0.035
902,0.037,HOLD_TARGET,HYDRO_DIVE,0.0000 0.0000 6.9746,,-2.3738 1.2624 11.1903,0.035
902,0.048,HYDRO_DIVE,HYDRO_APPROACH,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,-2.3738 1.2624 11.1903,0.035
902,0.057,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-2.3367 1.2426 11.1628,-2.3738 1.2624 11.1903,-2.3738 1.2624 11.1903,0.035
902,0.063,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-2.3367 1.2426 10.6941,-2.3367 1.2426 10.6628,-2.3738 1.2624 11.1903,0.035
902,0.065,HYDRO_CHECK_MIC,HOLD_TARGET,-2.3367 1.2426 10.6941,,-2.3738 1.2624 11.1903,0.035
902,0.067,HOLD_TARGET,HYDRO_DIVE,-2.3367 1.2426 10.6941,,-2.3738 1.2624 11.1903,0.035
902,0.076,HYDRO_DIVE,HYDRO_APPROACH,-2.3367 1.2426 13.1550,-2.3367 1.2426 13.1941,-2.3738 1.2624 11.1903,0.035
902,0.085,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-2.3732 1.2621 11.2210,-2.3738 1.2624 11.1903,-2.3738 1.2624 11.1903,0.035
902,0.091,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-2.3732 1.2621 10.7522,-2.3732 1.2621 10.7210,-2.3738 1.2624 11.1903,0.035
902,0.092,HYDRO_CHECK_MIC,HOLD_TARGET,-2.3732 1.2621 10.7522,,-2.3738 1.2624 11.1903,0.035
902,0.094,HOLD_TARGET,HYDRO_DIVE,-2.3732 1.2621 10.7522,,-2.3738 1.2624 11.1903,0.035
902,0.105,HYDRO_DIVE,HYDRO_APPROACH,-2.3732 1.2621 13.2131,-2.3732 1.2621 13.2522,-2.3738 1.2624 11.1903,0.035
902,0.115,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-2.3738 1.2624 11.2219,-2.3738 1.2624 11.1903,-2.3738 1.2624 11.1903,0.035
902,0.121,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-2.3738 1.2624 10.7531,-2.3738 1.2624 10.7219,-2.3738 1.2624 11.1903,0.035
902,0.122,HYDRO_CHECK_MIC,HOLD_TARGET,-2.3738 1.2624 10.7531,,-2.3738 1.2624 11.1903,0.035
902,0.124,HOLD_TARGET,HYDRO_DIVE,-2.3738 1.2624 10.7531,,-2.3738 1.2624 11.1903,0.035
902,0.134,HYDRO_DIVE,HYDRO_APPROACH,-2.3738 1.2624 13.2141,-2.3738 1.2624 13.2531,-2.3738 1.2624 11.1903,0.035
902,0.144,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-2.3738 1.2624 11.2219,-2.3738 1.2624 11.1903,-2.3738 1.2624 11.1903,0.035
902,0.15,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-2.3738 1.2624 10.7531,-2.3738 1.2624 10.7219,-2.3738 1.2624 11.1903,0.035
902,0.152,HYDRO_CHECK_MIC,SURFACE,-2.3738 1.2624 10.7531,,-2.3738 1.2624 11.1903,0.035
902,0.163,SURFACE,RETURN_HOME,-2.3738 1.2624 6.7844,-2.3738 1.2624 6.7531,-2.3738 1.2624 11.1903,0.035
902,0.165,RETURN_HOME,DONE,-2.3738 1.2624 6.7844,,-2.3738 1.2624 11.1903,0.035
903,0,,INIT,,,,
903,0.021,INIT,DESCEND_TO_7M,,,,
903,0.035,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
903,0.037,SEARCH_HYDROPHONE,VISUAL_DIVE,0.0000 0.0000 6.9746,,2.6940 1.0949 11.0420,0.037
903,0.047,VISUAL_DIVE,VISUAL_CHECK_MIC,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,2.6940 1.0949 11.0420,0.037
903,0.05,VISUAL_CHECK_MIC,VISUAL_DETECT,0.0000 0.0000 9.4355,,2.6940 1.0949 11.0420,0.037
903,0.053,VISUAL_DETECT,VISUAL_ATTACK,0.0000 0.0000 9.4355,,1.6683 0.2888 8.6569,0.037
903,0.062,VISUAL_ATTACK,VISUAL_POST_CHECK,1.6162 0.2798 8.6812,1.6683 0.2888 8.6569,1.6683 0.2888 8.6569,0.037
903,0.068,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,1.6162 0.2798 8.2125,1.6162 0.2798 8.1812,1.6683 0.2888 8.6569,0.037
903,0.07,VISUAL_CHECK_MIC,VISUAL_DETECT,1.6162 0.2798 8.2125,,1.6683 0.2888 8.6569,0.037
903,0.072,VISUAL_DETECT,VISUAL_ATTACK,1.6162 0.2798 8.2125,,3.3507 -0.1270 8.7323,0.037
903,0.08,VISUAL_ATTACK,VISUAL_POST_CHECK,3.2965 -0.1143 8.7160,3.3507 -0.1270 8.7323,3.3507 -0.1270 8.7323,0.037
903,0.087,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,3.2965 -0.1143 8.2473,3.2965 -0.1143 8.2160,3.3507 -0.1270 8.7323,0.037
903,0.088,VISUAL_CHECK_MIC,SURFACE,3.2965 -0.1143 8.2473,,3.3507 -0.1270 8.7323,0.037
903,0.1,SURFACE,RETURN_HOME,3.2965 -0.1143 4.2785,3.2965 -0.1143 4.2473,3.3507 -0.1270 8.7323,0.037
903,0.101,RETURN_HOME,DONE,3.2965 -0.1143 4.2785,,3.3507 -0.1270 8.7323,0.037
904,0,,INIT,,,,
904,0.021,INIT,DESCEND_TO_7M,,,,
904,0.033,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
904,0.034,SEARCH_HYDROPHONE,HOLD_TARGET,0.0000 0.0000 6.9746,,-2.3620 1.6484 11.0616,0.034
904,0.036,HOLD_TARGET,HYDRO_DIVE,0.0000 0.0000 6.9746,,-2.3620 1.6484 11.0616,0.034
904,0.045,HYDRO_DIVE,HYDRO_APPROACH,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,-2.3620 1.6484 11.0616,0.034
904,0.054,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-2.3251 1.6226 11.0362,-2.3620 1.6484 11.0616,-2.3620 1.6484 11.0616,0.034
904,0.059,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-2.3251 1.6226 10.5675,-2.3251 1.6226 10.5362,-2.3620 1.6484 11.0616,0.034
904,0.061,HYDRO_CHECK_MIC,HOLD_TARGET,-2.3251 1.6226 10.5675,,-2.3620 1.6484 11.0616,0.034
904,0.063,HOLD_TARGET,HYDRO_DIVE,-2.3251 1.6226 10.5675,,-2.3620 1.6484 11.0616,0.034
904,0.073,HYDRO_DIVE,HYDRO_APPROACH,-2.3251 1.6226 13.0284,-2.3251 1.6226 13.0675,-2.3620 1.6484 11.0616,0.034
904,0.083,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-2.3614 1.6480 11.0924,-2.3620 1.6484 11.0616,-2.3620 1.6484 11.0616,0.034
904,0.091,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-2.3614 1.6480 10.6236,-2.3614 1.6480 10.5924,-2.3620 1.6484 11.0616,0.034
904,0.093,HYDRO_CHECK_MIC,HOLD_TARGET,-2.3614 1.6480 10.6236,,-2.3620 1.6484 11.0616,0.034
904,0.095,HOLD_TARGET,HYDRO_DIVE,-2.3614 1.6480 10.6236,,-2.3620 1.6484 11.0616,0.034
904,0.106,HYDRO_DIVE,HYDRO_APPROACH,-2.3614 1.6480 13.0845,-2.3614 1.6480 13.1236,-2.3620 1.6484 11.0616,0.034
